Date,Open,High,Low,Close,Adj Close,Volume
1976-10-19,0.568272,0.578155,0.560859,0.560859,0.138506,2691494
1976-10-20,0.560859,0.568272,0.560859,0.560859,0.138506,2322173
1976-10-21,0.560859,0.568272,0.560859,0.560859,0.138506,2443594
1976-10-22,0.560859,0.560859,0.550976,0.550976,0.136065,2357587
1976-10-25,0.550976,0.560859,0.550976,0.550976,0.136065,3652742
1976-10-26,0.550976,0.568272,0.550976,0.568272,0.140336,2403120
1976-10-27,0.568272,0.578155,0.560859,0.578155,0.142777,3298598
1976-10-28,0.578155,0.578155,0.568272,0.578155,0.142777,2251344
1976-10-29,0.578155,0.588038,0.568272,0.588038,0.145217,2458771
1976-11-01,0.588038,0.588038,0.578155,0.588038,0.145217,1310333
1976-11-03,0.578155,0.578155,0.568272,0.578155,0.142777,4720234
1976-11-04,0.578155,0.588038,0.578155,0.578155,0.142777,4902365
1976-11-05,0.578155,0.578155,0.560859,0.560859,0.138506,2190634
1976-11-08,0.560859,0.568272,0.550976,0.550976,0.136065,2109686
1976-11-09,0.550976,0.550976,0.531210,0.531210,0.131184,3379546
1976-11-10,0.531210,0.541093,0.531210,0.531210,0.131184,5281805
1976-11-11,0.531210,0.531210,0.521327,0.531210,0.131184,2984928
1976-11-12,0.521327,0.521327,0.511444,0.521327,0.128743,3789341
1976-11-15,0.521327,0.521327,0.504032,0.511444,0.126302,4335734
1976-11-16,0.511444,0.521327,0.511444,0.511444,0.126302,3045638
1976-11-17,0.511444,0.521327,0.504032,0.511444,0.126302,3941117
1976-11-18,0.521327,0.531210,0.521327,0.531210,0.131184,2843270
1976-11-19,0.531210,0.550976,0.531210,0.541093,0.133624,3850051
1976-11-22,0.541093,0.550976,0.541093,0.550976,0.136065,2458771
1976-11-23,0.550976,0.550976,0.541093,0.541093,0.133624,2914099
1976-11-24,0.541093,0.541093,0.531210,0.541093,0.133624,2590310
1976-11-26,0.541093,0.541093,0.531210,0.531210,0.132247,1315392
1976-11-29,0.531210,0.541093,0.511444,0.521327,0.129786,2853389
1976-11-30,0.521327,0.521327,0.511444,0.521327,0.129786,3885466
1976-12-01,0.521327,0.521327,0.511444,0.511444,0.127326,3506026
1976-12-02,0.511444,0.511444,0.504032,0.504032,0.125481,2529600
1976-12-03,0.504032,0.521327,0.504032,0.511444,0.127326,5342515
1976-12-06,0.521327,0.541093,0.521327,0.541093,0.134707,3323894
1976-12-07,0.541093,0.550976,0.531210,0.531210,0.132247,2362646
1976-12-08,0.531210,0.541093,0.521327,0.531210,0.132247,4224432
1976-12-09,0.531210,0.550976,0.531210,0.550976,0.137167,5261568
1976-12-10,0.550976,0.560859,0.550976,0.560859,0.139628,2853389
1976-12-13,0.560859,0.560859,0.550976,0.550976,0.137167,2099568
1976-12-14,0.550976,0.560859,0.541093,0.560859,0.139628,1927555
1976-12-15,0.560859,0.560859,0.541093,0.550976,0.137167,2155219
1976-12-16,0.550976,0.560859,0.541093,0.560859,0.139628,2347469
1976-12-17,0.560859,0.560859,0.550976,0.550976,0.137167,3141763
1976-12-20,0.550976,0.550976,0.531210,0.541093,0.134707,3298598
1976-12-21,0.541093,0.541093,0.521327,0.541093,0.134707,5347574
1976-12-22,0.541093,0.550976,0.531210,0.531210,0.132247,5226154
1976-12-23,0.531210,0.550976,0.531210,0.541093,0.134707,2843270
1976-12-27,0.541093,0.550976,0.531210,0.550976,0.137167,3197414
1976-12-28,0.550976,0.560859,0.550976,0.560859,0.139628,3005165
1976-12-29,0.560859,0.568272,0.550976,0.560859,0.139628,2681376
1976-12-30,0.560859,0.568272,0.560859,0.568272,0.141473,2737027
1976-12-31,0.568272,0.578155,0.568272,0.578155,0.143934,3187296
1977-01-03,0.578155,0.578155,0.568272,0.568272,0.141473,2210870
1977-01-04,0.568272,0.568272,0.560859,0.560859,0.139628,1882022
1977-01-05,0.560859,0.560859,0.541093,0.550976,0.137167,2084390
1977-01-06,0.550976,0.568272,0.550976,0.560859,0.139628,1244563
1977-01-07,0.560859,0.568272,0.560859,0.560859,0.139628,1244563
1977-01-10,0.560859,0.568272,0.560859,0.560859,0.139628,1816253
1977-01-11,0.560859,0.568272,0.560859,0.568272,0.141473,1421635
1977-01-12,0.568272,0.568272,0.560859,0.560859,0.139628,1912378
1977-01-13,0.560859,0.568272,0.560859,0.560859,0.139628,1618944
1977-01-14,0.560859,0.560859,0.541093,0.550976,0.137167,2013562
1977-01-17,0.550976,0.550976,0.541093,0.550976,0.137167,1517760
1977-01-18,0.550976,0.550976,0.531210,0.531210,0.132247,2549837
1977-01-19,0.531210,0.541093,0.531210,0.531210,0.132247,2949514
1977-01-20,0.531210,0.541093,0.521327,0.521327,0.129786,2580192
1977-01-21,0.521327,0.541093,0.521327,0.541093,0.134707,2671258
1977-01-24,0.541093,0.541093,0.521327,0.531210,0.132247,2706672
1977-01-25,0.531210,0.531210,0.521327,0.521327,0.129786,2514422
1977-01-26,0.521327,0.531210,0.521327,0.521327,0.129786,1811194
1977-01-27,0.521327,0.521327,0.511444,0.521327,0.129786,2301936
1977-01-28,0.521327,0.531210,0.511444,0.531210,0.132247,3313776
1977-01-31,0.531210,0.541093,0.531210,0.531210,0.132247,4902365
1977-02-01,0.531210,0.541093,0.531210,0.541093,0.134707,4017005
1977-02-02,0.541093,0.550976,0.541093,0.541093,0.134707,3131645
1977-02-03,0.541093,0.541093,0.521327,0.531210,0.132247,3192355
1977-02-04,0.531210,0.541093,0.531210,0.531210,0.132247,4598813
1977-02-07,0.531210,0.541093,0.531210,0.531210,0.132247,5352634
1977-02-08,0.531210,0.541093,0.531210,0.531210,0.132247,3374486
1977-02-09,0.531210,0.541093,0.521327,0.531210,0.132247,2757264
1977-02-10,0.531210,0.531210,0.521327,0.531210,0.132247,1770720
1977-02-11,0.531210,0.531210,0.531210,0.531210,0.132247,3202474
1977-02-14,0.531210,0.541093,0.531210,0.541093,0.134707,2140042
1977-02-15,0.541093,0.550976,0.541093,0.541093,0.134707,4694938
1977-02-16,0.541093,0.550976,0.541093,0.541093,0.134707,2403120
1977-02-17,0.541093,0.541093,0.531210,0.531210,0.132247,1796016
1977-02-18,0.531210,0.531210,0.521327,0.531210,0.132247,966307
1977-02-22,0.531210,0.541093,0.531210,0.541093,0.134707,3435197
1977-02-23,0.541093,0.541093,0.541093,0.541093,0.134707,2721850
1977-02-24,0.541093,0.541093,0.531210,0.541093,0.134707,3151882
1977-02-25,0.541093,0.560859,0.531210,0.541093,0.134707,2357587
1977-02-28,0.541093,0.560859,0.541093,0.550976,0.137167,3364368
1977-03-01,0.550976,0.560859,0.550976,0.550976,0.138359,2261462
1977-03-02,0.550976,0.560859,0.550976,0.550976,0.138359,2165338
1977-03-03,0.550976,0.550976,0.550976,0.550976,0.138359,4148544
1977-03-04,0.550976,0.550976,0.550976,0.550976,0.138359,4072656
1977-03-07,0.550976,0.560859,0.550976,0.560859,0.140840,1694832
1977-03-08,0.560859,0.560859,0.550976,0.560859,0.140840,2220989
1977-03-09,0.560859,0.560859,0.550976,0.550976,0.138359,1760602
1977-03-10,0.550976,0.560859,0.550976,0.560859,0.140840,1947792
1977-03-11,0.560859,0.568272,0.560859,0.560859,0.140840,2873626
1977-03-14,0.560859,0.560859,0.550976,0.560859,0.140840,1436813
1977-03-15,0.560859,0.560859,0.560859,0.560859,0.140840,2438534
1977-03-16,0.560859,0.568272,0.560859,0.560859,0.140840,2342410
1977-03-17,0.560859,0.568272,0.560859,0.560859,0.140840,5231213
1977-03-18,0.560859,0.568272,0.560859,0.560859,0.140840,2286758
1977-03-21,0.560859,0.588038,0.560859,0.560859,0.140840,1704950
1977-03-22,0.560859,0.568272,0.560859,0.560859,0.140840,1882022
1977-03-23,0.560859,0.568272,0.560859,0.560859,0.140840,2134982
1977-03-24,0.560859,0.560859,0.560859,0.560859,0.140840,2387942
1977-03-25,0.560859,0.560859,0.560859,0.560859,0.140840,1401398
1977-03-28,0.560859,0.560859,0.560859,0.560859,0.140840,1219267
1977-03-29,0.560859,0.560859,0.560859,0.560859,0.140840,3010224
1977-03-30,0.560859,0.560859,0.550976,0.560859,0.140840,4740470
1977-03-31,0.560859,0.560859,0.550976,0.560859,0.140840,1725187
1977-04-01,0.560859,0.560859,0.550976,0.560859,0.140840,2762323
1977-04-04,0.560859,0.560859,0.550976,0.560859,0.140840,3237888
1977-04-05,0.550976,0.550976,0.550976,0.550976,0.138359,3096230
1977-04-06,0.550976,0.550976,0.541093,0.550976,0.138359,5342515
1977-04-07,0.550976,0.550976,0.541093,0.550976,0.138359,1770720
1977-04-11,0.550976,0.560859,0.550976,0.560859,0.140840,4158662
1977-04-12,0.560859,0.560859,0.550976,0.560859,0.140840,1811194
1977-04-13,0.560859,0.560859,0.550976,0.550976,0.138359,8433686
1977-04-14,0.550976,0.560859,0.550976,0.560859,0.140840,5995152
1977-04-15,0.560859,0.560859,0.550976,0.560859,0.140840,3839933
1977-04-18,0.560859,0.560859,0.550976,0.560859,0.140840,5620771
1977-04-19,0.550976,0.550976,0.521327,0.521327,0.130913,7654570
1977-04-20,0.521327,0.531210,0.521327,0.521327,0.130913,5140147
1977-04-21,0.521327,0.521327,0.521327,0.521327,0.130913,1507642
1977-04-22,0.511444,0.511444,0.504032,0.504032,0.126570,6182342
1977-04-25,0.504032,0.504032,0.494149,0.504032,0.126570,1882022
1977-04-26,0.504032,0.511444,0.504032,0.504032,0.126570,2003443
1977-04-27,0.504032,0.511444,0.504032,0.511444,0.128431,1310333
1977-04-28,0.511444,0.521327,0.511444,0.521327,0.130913,7715280
1977-04-29,0.521327,0.521327,0.511444,0.511444,0.128431,2312054
1977-05-02,0.511444,0.511444,0.504032,0.511444,0.128431,2590310
1977-05-03,0.511444,0.521327,0.511444,0.511444,0.128431,1143379
1977-05-04,0.511444,0.521327,0.511444,0.521327,0.130913,1699891
1977-05-05,0.521327,0.531210,0.511444,0.531210,0.133395,1436813
1977-05-06,0.521327,0.521327,0.504032,0.511444,0.128431,3273302
1977-05-09,0.511444,0.511444,0.504032,0.504032,0.126570,2018621
1977-05-10,0.504032,0.511444,0.504032,0.504032,0.126570,905597
1977-05-11,0.504032,0.511444,0.504032,0.504032,0.126570,2995046
1977-05-12,0.504032,0.511444,0.504032,0.511444,0.128431,1355866
1977-05-13,0.511444,0.511444,0.504032,0.504032,0.126570,1042195
1977-05-16,0.511444,0.511444,0.511444,0.511444,0.128431,1371043
1977-05-17,0.511444,0.521327,0.511444,0.511444,0.128431,2043917
1977-05-18,0.511444,0.531210,0.511444,0.531210,0.133395,5367811
1977-05-19,0.521327,0.521327,0.521327,0.521327,0.130913,2327232
1977-05-20,0.521327,0.521327,0.521327,0.521327,0.130913,4163722
1977-05-23,0.521327,0.521327,0.511444,0.511444,0.128431,1593648
1977-05-24,0.511444,0.511444,0.511444,0.511444,0.128431,1543056
1977-05-25,0.511444,0.511444,0.511444,0.511444,0.128431,2205811
1977-05-26,0.511444,0.511444,0.504032,0.504032,0.126570,2696554
1977-05-27,0.504032,0.511444,0.494149,0.494149,0.124088,2084390
1977-05-31,0.494149,0.504032,0.494149,0.494149,0.125291,1603766
1977-06-01,0.504032,0.511444,0.504032,0.511444,0.129676,2843270
1977-06-02,0.511444,0.521327,0.511444,0.511444,0.129676,1806134
1977-06-03,0.511444,0.521327,0.511444,0.511444,0.129676,2868566
1977-06-06,0.511444,0.521327,0.511444,0.511444,0.129676,3708394
1977-06-07,0.511444,0.511444,0.511444,0.511444,0.129676,1543056
1977-06-08,0.511444,0.521327,0.511444,0.521327,0.132182,3070934
1977-06-09,0.521327,0.531210,0.521327,0.531210,0.134688,2565014
1977-06-10,0.531210,0.531210,0.521327,0.521327,0.132182,1902259
1977-06-13,0.521327,0.521327,0.511444,0.521327,0.132182,2175456
1977-06-14,0.521327,0.521327,0.521327,0.521327,0.132182,2013562
1977-06-15,0.531210,0.541093,0.531210,0.531210,0.134688,1907318
1977-06-16,0.531210,0.541093,0.531210,0.541093,0.137194,1664477
1977-06-17,0.541093,0.550976,0.541093,0.541093,0.137194,2064154
1977-06-20,0.541093,0.550976,0.541093,0.550976,0.139700,1644240
1977-06-21,0.550976,0.550976,0.531210,0.541093,0.137194,4143485
1977-06-22,0.541093,0.541093,0.521327,0.531210,0.134688,1876963
1977-06-23,0.531210,0.541093,0.531210,0.541093,0.137194,2104627
1977-06-24,0.541093,0.541093,0.531210,0.541093,0.137194,1396339
1977-06-27,0.541093,0.541093,0.531210,0.531210,0.134688,693110
1977-06-28,0.531210,0.531210,0.521327,0.531210,0.134688,2038858
1977-06-29,0.531210,0.531210,0.521327,0.521327,0.132182,1107965
1977-06-30,0.521327,0.521327,0.511444,0.511444,0.129676,1679654
1977-07-01,0.511444,0.521327,0.511444,0.511444,0.129676,1846608
1977-07-05,0.511444,0.521327,0.511444,0.511444,0.129676,996662
1977-07-06,0.511444,0.521327,0.511444,0.521327,0.132182,1689773
1977-07-07,0.521327,0.550976,0.521327,0.541093,0.137194,3050698
1977-07-08,0.541093,0.550976,0.541093,0.550976,0.139700,1947792
1977-07-11,0.550976,0.550976,0.541093,0.541093,0.137194,1659418
1977-07-12,0.541093,0.550976,0.541093,0.550976,0.139700,2160278
1977-07-13,0.550976,0.550976,0.541093,0.550976,0.139700,1457050
1977-07-15,0.550976,0.550976,0.541093,0.550976,0.139700,1457050
1977-07-18,0.550976,0.550976,0.531210,0.541093,0.137194,2959632
1977-07-19,0.541093,0.541093,0.511444,0.511444,0.129676,4882128
1977-07-20,0.511444,0.521327,0.511444,0.521327,0.132182,2458771
1977-07-21,0.521327,0.521327,0.511444,0.521327,0.132182,4558339
1977-07-22,0.521327,0.531210,0.521327,0.531210,0.134688,1148438
1977-07-25,0.531210,0.541093,0.521327,0.521327,0.132182,4077715
1977-07-26,0.521327,0.521327,0.521327,0.521327,0.132182,1249622
1977-07-27,0.521327,0.521327,0.504032,0.521327,0.132182,2504304
1977-07-28,0.511444,0.511444,0.511444,0.511444,0.129676,2823034
1977-07-29,0.511444,0.521327,0.511444,0.511444,0.129676,1710010
1977-08-01,0.511444,0.521327,0.511444,0.511444,0.129676,1138320
1977-08-02,0.511444,0.521327,0.511444,0.511444,0.129676,1527878
1977-08-03,0.511444,0.521327,0.504032,0.521327,0.132182,1826371
1977-08-04,0.521327,0.521327,0.511444,0.521327,0.132182,1826371
1977-08-05,0.521327,0.521327,0.521327,0.521327,0.132182,1689773
1977-08-08,0.521327,0.531210,0.521327,0.531210,0.134688,2251344
1977-08-09,0.521327,0.521327,0.511444,0.511444,0.129676,2018621
1977-08-10,0.511444,0.521327,0.511444,0.521327,0.132182,809472
1977-08-11,0.521327,0.521327,0.511444,0.511444,0.129676,1431754
1977-08-12,0.511444,0.511444,0.504032,0.504032,0.127797,2448653
1977-08-15,0.504032,0.511444,0.504032,0.511444,0.129676,399677
1977-08-16,0.511444,0.511444,0.504032,0.504032,0.127797,1816253
1977-08-17,0.504032,0.511444,0.504032,0.504032,0.127797,4588694
1977-08-18,0.504032,0.511444,0.504032,0.504032,0.127797,3015283
1977-08-19,0.511444,0.521327,0.511444,0.521327,0.132182,1224326
1977-08-22,0.521327,0.521327,0.511444,0.521327,0.132182,1285037
1977-08-23,0.521327,0.531210,0.521327,0.521327,0.132182,5013667
1977-08-24,0.521327,0.531210,0.521327,0.531210,0.134688,5944560
1977-08-25,0.531210,0.531210,0.521327,0.531210,0.134688,1715069
1977-08-26,0.531210,0.541093,0.521327,0.541093,0.137194,4462214
1977-08-29,0.541093,0.541093,0.531210,0.541093,0.137194,743702
1977-08-30,0.541093,0.541093,0.521327,0.521327,0.132182,2180515
1977-08-31,0.521327,0.531210,0.521327,0.521327,0.132182,5130029
1977-09-01,0.521327,0.531210,0.521327,0.531210,0.134688,3010224
1977-09-02,0.531210,0.531210,0.521327,0.531210,0.135902,1047254
1977-09-06,0.531210,0.531210,0.521327,0.531210,0.135902,3561677
1977-09-07,0.531210,0.541093,0.531210,0.531210,0.135902,1537997
1977-09-08,0.531210,0.541093,0.531210,0.531210,0.135902,3278362
1977-09-09,0.521327,0.521327,0.521327,0.521327,0.133373,2377824
1977-09-12,0.521327,0.521327,0.511444,0.511444,0.130845,1816253
1977-09-13,0.511444,0.521327,0.511444,0.511444,0.130845,3091171
1977-09-14,0.511444,0.521327,0.511444,0.521327,0.133373,961248
1977-09-15,0.521327,0.521327,0.511444,0.521327,0.133373,1431754
1977-09-16,0.521327,0.521327,0.511444,0.511444,0.130845,1841549
1977-09-19,0.521327,0.521327,0.521327,0.521327,0.133373,2357587
1977-09-20,0.521327,0.521327,0.521327,0.521327,0.133373,2676317
1977-09-21,0.521327,0.521327,0.511444,0.521327,0.133373,2959632
1977-09-22,0.521327,0.521327,0.511444,0.521327,0.133373,3328954
1977-09-23,0.521327,0.521327,0.521327,0.521327,0.133373,1710010
1977-09-26,0.521327,0.521327,0.511444,0.521327,0.133373,1396339
1977-09-27,0.521327,0.521327,0.511444,0.511444,0.130845,1037136
1977-09-28,0.511444,0.521327,0.511444,0.511444,0.130845,1826371
1977-09-29,0.511444,0.521327,0.511444,0.511444,0.130845,1497523
1977-09-30,0.511444,0.531210,0.511444,0.531210,0.135902,2570074
1977-10-03,0.531210,0.531210,0.521327,0.531210,0.135902,2565014
1977-10-04,0.531210,0.541093,0.521327,0.521327,0.133373,1624003
1977-10-05,0.521327,0.521327,0.511444,0.521327,0.133373,3167059
1977-10-06,0.521327,0.521327,0.511444,0.521327,0.133373,951130
1977-10-07,0.521327,0.521327,0.521327,0.521327,0.133373,602045
1977-10-10,0.521327,0.521327,0.521327,0.521327,0.133373,1735306
1977-10-11,0.521327,0.521327,0.511444,0.511444,0.130845,1097846
1977-10-12,0.511444,0.521327,0.511444,0.511444,0.130845,1937674
1977-10-13,0.511444,0.511444,0.504032,0.504032,0.128949,2585251
1977-10-14,0.504032,0.504032,0.504032,0.504032,0.128949,2281699
1977-10-17,0.504032,0.511444,0.494149,0.511444,0.130845,3141763
1977-10-18,0.511444,0.521327,0.511444,0.521327,0.133373,2362646
1977-10-19,0.521327,0.521327,0.511444,0.511444,0.130845,1133261
1977-10-20,0.511444,0.521327,0.511444,0.511444,0.130845,1234445
1977-10-21,0.511444,0.511444,0.504032,0.504032,0.128949,2170397
1977-10-24,0.504032,0.504032,0.484266,0.494149,0.126420,2048976
1977-10-25,0.484266,0.484266,0.464500,0.464500,0.118835,1851667
1977-10-26,0.474383,0.494149,0.474383,0.494149,0.126420,6086218
1977-10-27,0.494149,0.504032,0.484266,0.494149,0.126420,4123248
1977-10-28,0.494149,0.494149,0.494149,0.494149,0.126420,1118083
1977-10-31,0.494149,0.494149,0.494149,0.494149,0.126420,1669536
1977-11-01,0.494149,0.494149,0.484266,0.484266,0.123892,2301936
1977-11-02,0.484266,0.494149,0.484266,0.494149,0.126420,1573411
1977-11-03,0.494149,0.494149,0.494149,0.494149,0.126420,1143379
1977-11-04,0.494149,0.504032,0.494149,0.494149,0.126420,1937674
1977-11-07,0.494149,0.494149,0.494149,0.494149,0.126420,1649299
1977-11-08,0.494149,0.494149,0.484266,0.494149,0.126420,2261462
1977-11-09,0.494149,0.504032,0.494149,0.494149,0.126420,1978147
1977-11-10,0.494149,0.511444,0.494149,0.511444,0.130845,4457155
1977-11-11,0.511444,0.511444,0.504032,0.511444,0.130845,5453818
1977-11-14,0.511444,0.511444,0.511444,0.511444,0.130845,6126691
1977-11-15,0.511444,0.531210,0.504032,0.531210,0.135902,3885466
1977-11-16,0.531210,0.531210,0.521327,0.521327,0.133373,4052419
1977-11-17,0.521327,0.531210,0.511444,0.531210,0.135902,3804518
1977-11-18,0.531210,0.531210,0.521327,0.531210,0.135902,3000106
1977-11-21,0.531210,0.541093,0.521327,0.531210,0.135902,2494186
1977-11-22,0.531210,0.550976,0.531210,0.550976,0.140959,4092893
1977-11-23,0.550976,0.550976,0.541093,0.541093,0.138430,7194182
1977-11-25,0.541093,0.550976,0.531210,0.550976,0.142363,2534659
1977-11-28,0.550976,0.550976,0.541093,0.541093,0.139809,2033798
1977-11-29,0.531210,0.531210,0.521327,0.521327,0.134702,1978147
1977-11-30,0.521327,0.541093,0.521327,0.541093,0.139809,3308717
1977-12-01,0.541093,0.550976,0.541093,0.541093,0.139809,2686435
1977-12-02,0.541093,0.541093,0.541093,0.541093,0.139809,2327232
1977-12-05,0.541093,0.541093,0.531210,0.531210,0.137256,986544
1977-12-06,0.531210,0.531210,0.521327,0.521327,0.134702,3288480
1977-12-07,0.521327,0.531210,0.521327,0.521327,0.134702,1381162
1977-12-08,0.521327,0.531210,0.521327,0.521327,0.134702,2099568
1977-12-09,0.521327,0.531210,0.511444,0.531210,0.137256,3207533
1977-12-12,0.531210,0.531210,0.511444,0.521327,0.134702,1780838
1977-12-13,0.521327,0.531210,0.521327,0.521327,0.134702,1801075
1977-12-14,0.521327,0.531210,0.511444,0.531210,0.137256,3273302
1977-12-15,0.531210,0.541093,0.531210,0.531210,0.137256,2691494
1977-12-16,0.531210,0.531210,0.521327,0.521327,0.134702,2453712
1977-12-19,0.521327,0.531210,0.511444,0.521327,0.134702,3571795
1977-12-20,0.521327,0.531210,0.504032,0.511444,0.132148,2261462
1977-12-21,0.511444,0.511444,0.504032,0.511444,0.132148,4042301
1977-12-22,0.511444,0.521327,0.511444,0.521327,0.134702,4280083
1977-12-23,0.521327,0.541093,0.521327,0.531210,0.137256,2195693
1977-12-27,0.531210,0.531210,0.521327,0.521327,0.134702,1649299
1977-12-28,0.521327,0.531210,0.511444,0.531210,0.137256,3273302
1977-12-29,0.531210,0.541093,0.531210,0.541093,0.139809,2347469
1977-12-30,0.541093,0.550976,0.541093,0.541093,0.139809,3743808
1978-01-03,0.541093,0.541093,0.531210,0.541093,0.139809,1340688
1978-01-04,0.541093,0.541093,0.531210,0.541093,0.139809,1952851
1978-01-05,0.541093,0.550976,0.541093,0.541093,0.139809,3081053
1978-01-06,0.541093,0.541093,0.521327,0.521327,0.134702,1932614
1978-01-09,0.521327,0.531210,0.521327,0.531210,0.137256,2458771
1978-01-10,0.531210,0.531210,0.521327,0.531210,0.137256,688051
1978-01-11,0.531210,0.541093,0.521327,0.521327,0.134702,2640902
1978-01-12,0.521327,0.531210,0.521327,0.531210,0.137256,1391280
1978-01-13,0.531210,0.531210,0.521327,0.531210,0.137256,910656
1978-01-16,0.531210,0.531210,0.521327,0.521327,0.134702,3075994
1978-01-17,0.521327,0.521327,0.521327,0.521327,0.134702,1355866
1978-01-18,0.521327,0.541093,0.521327,0.541093,0.139809,4720234
1978-01-19,0.541093,0.541093,0.531210,0.541093,0.139809,2934336
1978-01-20,0.541093,0.541093,0.531210,0.541093,0.139809,1295155
1978-01-23,0.541093,0.541093,0.531210,0.541093,0.139809,2737027
1978-01-24,0.541093,0.550976,0.531210,0.550976,0.142363,2742086
1978-01-25,0.550976,0.560859,0.541093,0.550976,0.142363,3703334
1978-01-26,0.550976,0.560859,0.541093,0.550976,0.142363,1968029
1978-01-27,0.550976,0.550976,0.531210,0.541093,0.139809,2236166
1978-01-30,0.541093,0.541093,0.531210,0.531210,0.137256,1128202
1978-01-31,0.531210,0.541093,0.531210,0.541093,0.139809,2484067
1978-02-01,0.541093,0.550976,0.531210,0.550976,0.142363,2271581
1978-02-02,0.550976,0.560859,0.550976,0.550976,0.142363,1993325
1978-02-03,0.550976,0.550976,0.550976,0.550976,0.142363,1694832
1978-02-06,0.550976,0.550976,0.541093,0.550976,0.142363,880301
1978-02-07,0.550976,0.550976,0.541093,0.541093,0.139809,2134982
1978-02-08,0.541093,0.550976,0.541093,0.550976,0.142363,3222710
1978-02-09,0.541093,0.541093,0.541093,0.541093,0.139809,1193971
1978-02-10,0.541093,0.550976,0.541093,0.541093,0.139809,1563293
1978-02-13,0.541093,0.541093,0.531210,0.541093,0.139809,1451990
1978-02-14,0.541093,0.541093,0.541093,0.541093,0.139809,1866845
1978-02-15,0.541093,0.550976,0.541093,0.541093,0.139809,930893
1978-02-16,0.541093,0.541093,0.521327,0.531210,0.137256,1507642
1978-02-17,0.531210,0.550976,0.521327,0.521327,0.134702,2180515
1978-02-21,0.521327,0.531210,0.521327,0.531210,0.137256,1866845
1978-02-22,0.531210,0.531210,0.531210,0.531210,0.137256,1224326
1978-02-23,0.531210,0.531210,0.521327,0.531210,0.137256,1664477
1978-02-24,0.531210,0.541093,0.531210,0.531210,0.137256,1006781
1978-02-27,0.531210,0.531210,0.521327,0.521327,0.134702,738643
1978-02-28,0.511444,0.511444,0.511444,0.511444,0.133515,1472227
1978-03-01,0.511444,0.511444,0.511444,0.511444,0.133515,1639181
1978-03-02,0.511444,0.511444,0.504032,0.511444,0.133515,966307
1978-03-03,0.511444,0.521327,0.511444,0.521327,0.136095,1861786
1978-03-06,0.511444,0.511444,0.504032,0.504032,0.131580,1011840
1978-03-07,0.504032,0.511444,0.504032,0.511444,0.133515,3131645
1978-03-08,0.511444,0.511444,0.511444,0.511444,0.133515,3197414
1978-03-09,0.511444,0.511444,0.511444,0.511444,0.133515,3526262
1978-03-10,0.511444,0.521327,0.511444,0.511444,0.133515,1856726
1978-03-13,0.511444,0.521327,0.511444,0.511444,0.133515,2570074
1978-03-14,0.511444,0.531210,0.511444,0.531210,0.138675,1376102
1978-03-15,0.531210,0.531210,0.511444,0.521327,0.136095,2220989
1978-03-16,0.521327,0.550976,0.521327,0.550976,0.143835,6794506
1978-03-17,0.550976,0.550976,0.550976,0.550976,0.143835,1846608
1978-03-20,0.550976,0.560859,0.550976,0.560859,0.146415,4183958
1978-03-21,0.560859,0.560859,0.541093,0.550976,0.143835,7609037
1978-03-22,0.541093,0.541093,0.541093,0.541093,0.141255,2731968
1978-03-23,0.541093,0.550976,0.541093,0.550976,0.143835,2640902
1978-03-27,0.550976,0.550976,0.541093,0.541093,0.141255,2342410
1978-03-28,0.541093,0.550976,0.541093,0.550976,0.143835,4973194
1978-03-29,0.550976,0.560859,0.550976,0.550976,0.143835,8216141
1978-03-30,0.550976,0.550976,0.550976,0.550976,0.143835,1052314
1978-03-31,0.550976,0.560859,0.550976,0.550976,0.143835,1598707
1978-04-03,0.550976,0.550976,0.541093,0.541093,0.141255,2079331
1978-04-04,0.541093,0.550976,0.541093,0.550976,0.143835,3055757
1978-04-05,0.550976,0.550976,0.541093,0.550976,0.143835,3571795
1978-04-06,0.550976,0.550976,0.541093,0.550976,0.143835,6501072
1978-04-07,0.541093,0.541093,0.541093,0.541093,0.141255,3222710
1978-04-10,0.541093,0.541093,0.531210,0.541093,0.141255,1816253
1978-04-11,0.541093,0.541093,0.541093,0.541093,0.141255,2453712
1978-04-12,0.541093,0.541093,0.541093,0.541093,0.141255,1543056
1978-04-13,0.541093,0.550976,0.531210,0.550976,0.143835,11231424
1978-04-14,0.550976,0.560859,0.550976,0.550976,0.143835,2919158
1978-04-17,0.550976,0.560859,0.550976,0.560859,0.146415,6819802
1978-04-18,0.560859,0.560859,0.550976,0.550976,0.143835,5084496
1978-04-19,0.550976,0.560859,0.550976,0.550976,0.143835,2362646
1978-04-20,0.550976,0.568272,0.550976,0.560859,0.146415,6845098
1978-04-21,0.560859,0.560859,0.550976,0.560859,0.146415,4325616
1978-04-24,0.560859,0.578155,0.560859,0.578155,0.150931,3136704
1978-04-25,0.588038,0.607804,0.588038,0.597921,0.156091,9561888
1978-04-26,0.597921,0.597921,0.588038,0.597921,0.156091,7138531
1978-04-27,0.597921,0.597921,0.588038,0.588038,0.153511,5216035
1978-04-28,0.588038,0.597921,0.578155,0.597921,0.156091,6404947
1978-05-01,0.597921,0.617687,0.588038,0.607804,0.158671,13902682
1978-05-02,0.607804,0.625099,0.597921,0.617687,0.161251,9379757
1978-05-03,0.617687,0.617687,0.607804,0.607804,0.158671,8246496
